,animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_status,animal_remark,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,cDate,shelter_address,shelter_tel,year,month,day,animal_Variety_converted,animal_area,animal_shelter
2865,250363,QAAAG1110412002,4,48,基隆市寵物銀行,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,新西街3巷14號,OPEN,,2023-06-25,2999-12-31,2023/07/30,2022/04/12,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/a77c1cf1-1eef-44a3-bb8f-9093667c127e.jpg,2023/07/30,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2022,04,12,米克斯,基隆市,基隆市寵物銀行
2866,274825,QAAAG1110920002,4,48,基隆市寵物銀行,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,基金一路,OPEN,,2021-07-12,2999-12-31,2023/07/30,2022/09/20,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/818599a1-6d0c-4860-b897-64ac1dfac7e5.jpg,2023/07/30,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2022,09,20,米克斯,基隆市,基隆市寵物銀行
2867,28271,QAAAG1050114002,4,48,基隆市寵物銀行,狗,混種犬          ,F,MEDIUM,白色,ADULT,T,F,暖暖區東碇路暖暖運動公園,OPEN,兩腿被捕獸夾夾斷,2021-09-13,2999-12-31,2023/07/30,2016/01/14,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/d42346b6-5ba6-4dc4-8f49-2f81f66a9dd1.jpg,2023/07/30,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2016,01,14,米克斯,基隆市,基隆市寵物銀行
2868,134193,QAAAG1081211001,4,48,基隆市寵物銀行,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,T,F,工建路104巷17-5號,OPEN,,2023-01-11,2999-12-31,2023/07/30,2019/12/11,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/b575be5f-b1a6-4393-9e28-4855035ab37f.jpg,2023/07/30,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2019,12,11,米克斯,基隆市,基隆市寵物銀行
2869,101386,QAAAG1080530003,4,48,基隆市寵物銀行,狗,混種犬          ,F,SMALL,黑棕色,ADULT,T,F,崇安街36巷,OPEN,確實會追車、咬人,2023-07-03,2999-12-31,2023/07/30,2019/05/30,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1be2bc0a-c340-4304-959e-f4e7358e4b02.jpg,2023/07/30,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2019,05,30,米克斯,基隆市,基隆市寵物銀行
2870,160153,QAAAG1090516001,4,48,基隆市寵物銀行,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,基金一路135巷41號,OPEN,,2020-06-11,2999-12-31,2023/07/30,2020/05/16,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/4a96d3f1-dad7-4ab6-b080-169386b7f9d1.jpg,2023/07/30,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2020,05,16,米克斯,基隆市,基隆市寵物銀行
2871,276934,QAAAG1111004001,4,48,基隆市寵物銀行,狗,混種犬          ,M,BIG,虎斑色,ADULT,T,F,北寧路,OPEN,,2021-07-06,2999-12-31,2023/07/30,2022/10/04,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/2438e800-2328-4af1-b73c-44477e04b10d.jpg,2023/07/30,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2022,10,04,米克斯,基隆市,基隆市寵物銀行
2872,31233,104052706,2,49,臺北市動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,思源路,OPEN,「該動物暫時收容於原址，無開放參訪，如欲認養請填寫表單(https:reurl.ccOA6dry)，由專人與您聯絡預約互動時間。」腹部、左後肢外傷；皮病(所內絕育),2015-05-31,2999-12-31,2023/07/30,2015/05/27,臺北市動物之家,https://www.pet.gov.tw/upload/pic/dc439373-4160-4dc8-8719-d9520b47d47d.jpg,2023/07/30,臺北市內湖區安美街191號,02-87913254,2015,05,27,米克斯,臺北市,臺北市動物之家
2873,31290,104120204,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,舊莊路二段300巷,OPEN,「該動物暫時收容於原址，無開放參訪，如欲認養請填寫表單(https:reurl.ccOA6dry)，由專人與您聯絡預約互動時間。」已絕育(所內絕育),2015-12-16,2999-12-31,2023/07/30,2015/12/02,臺北市動物之家,https://www.pet.gov.tw/upload/pic/57187075-f275-4610-99bc-f025c6fbf0d6.jpg,2023/07/30,臺北市內湖區安美街191號,02-87913254,2015,12,02,米克斯,臺北市,臺北市動物之家
2874,290605,OAAAG1120106001,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,民治3-12號,OPEN,,2023-02-20,2999-12-31,2023/07/29,2023/01/06,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1672974603634.png,2023/07/29,花蓮縣鳳林鎮林榮里永豐路255號,038-421452,2023,01,06,米克斯,花蓮縣,花蓮縣流浪犬中途之家
2875,304381,PAAAG1120420039,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,SMALL,黑黃色,CHILD,T,F,順承門,OPEN,,2023-05-05,2999-12-31,2023/07/29,2023/04/20,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1681971969033.png,2023/07/29,澎湖縣馬公市烏崁里260、261號,06-9213559,2023,04,20,米克斯,澎湖縣,澎湖縣流浪動物收容中心
2876,318104,1120720D03,22,82,金門縣動物收容中心,狗,混種犬          ,F,SMALL,黃色,CHILD,T,F,,OPEN,,2023-07-21,2999-12-31,2023/07/25,2023/07/20,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1690297390374.png,2023/07/25,金門縣金湖鎮裕民農莊20號,082-336625,2023,07,20,米克斯,金門縣,金門縣動物收容中心
2877,318103,1120720D02,22,82,金門縣動物收容中心,狗,混種犬          ,M,SMALL,黃色,CHILD,T,F,,OPEN,,2023-07-21,2999-12-31,2023/07/25,2023/07/20,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1690297323043.png,2023/07/25,金門縣金湖鎮裕民農莊20號,082-336625,2023,07,20,米克斯,金門縣,金門縣動物收容中心
2878,318102,1120720D01,22,82,金門縣動物收容中心,狗,混種犬          ,F,MEDIUM,白色,ADULT,T,F,,OPEN,,2023-07-21,2999-12-31,2023/07/25,2023/07/20,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1690297187105.png,2023/07/25,金門縣金湖鎮裕民農莊20號,082-336625,2023,07,20,米克斯,金門縣,金門縣動物收容中心
2879,318097,1120719D01,22,82,金門縣動物收容中心,狗,混種犬          ,M,SMALL,米色,CHILD,T,F,,OPEN,,2023-07-19,2999-12-31,2023/07/25,2023/07/19,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1690295943031.png,2023/07/25,金門縣金湖鎮裕民農莊20號,082-336625,2023,07,19,米克斯,金門縣,金門縣動物收容中心
2880,318095,1120718D02,22,82,金門縣動物收容中心,狗,混種犬          ,F,SMALL,米色,CHILD,T,F,,OPEN,,2023-07-19,2999-12-31,2023/07/25,2023/07/18,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1690295529240.png,2023/07/25,金門縣金湖鎮裕民農莊20號,082-336625,2023,07,18,米克斯,金門縣,金門縣動物收容中心
2881,318096,1120718D03,22,82,金門縣動物收容中心,狗,混種犬          ,F,SMALL,米色,CHILD,T,F,,OPEN,,2023-07-19,2999-12-31,2023/07/25,2023/07/25,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1690295605476.png,2023/07/25,金門縣金湖鎮裕民農莊20號,082-336625,2023,07,25,米克斯,金門縣,金門縣動物收容中心
2882,318618,1121261,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,BIG,虎斑色,ADULT,F,F,利工三路,OPEN,,2023-07-28,2999-12-31,2023/07/28,2023/07/28,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1690535686608.png,2023/07/28,宜蘭縣五結鄉成興村利寶路60號,039602350分機620,2023,07,28,米克斯,宜蘭縣,宜蘭縣流浪動物中途之家
2883,318637,AAAEG1120728002,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,F,F,保生路46號,OPEN,,,2999-12-31,2023/07/28,2023/07/28,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1690532152802.png,2023/07/28,新北市中和區興南路三段100號,02-86685547,2023,07,28,米克斯,新北市,新北市中和區公立動物之家
2884,317490,GAAAG1120720001,11,69,彰化縣流浪狗中途之家,狗,台灣犬,M,MEDIUM,黑色,ADULT,T,F,,OPEN,,2023-07-20,2999-12-31,2023/07/28,2023/07/20,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1689821170660.png,2023/07/28,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638,2023,07,20,台灣犬,彰化縣,彰化縣流浪狗中途之家
2885,317700,112-H084D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,台西鄉蚊港村,OPEN,,2023-07-21,2999-12-31,2023/07/28,2023/07/21,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1689935365185.png,2023/07/28,雲林縣斗六市雲林路二段517號,05-5523300,2023,07,21,米克斯,雲林縣,雲林縣流浪動物收容所
2886,283571,GAAAG1111117005,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,和西里,OPEN,,2022-11-17,2999-12-31,2023/07/27,2022/11/17,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1689143583183.png,2023/07/27,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638,2022,11,17,米克斯,彰化縣,彰化縣流浪狗中途之家
2887,177621,AAACG1090922001,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,MEDIUM,棕色,ADULT,T,F,廣興路7號山水天下社區外,OPEN,,2020-09-22,2999-12-31,2023/07/27,2020/09/22,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1690434630406.png,2023/07/27,新北市新店區安泰路235號,02-22159462,2020,09,22,米克斯,新北市,新北市新店區公立動物之家
2888,318431,AAAEG1120727001,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,F,F,廣明街,OPEN,,,2999-12-31,2023/07/27,2023/07/27,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1690429951301.png,2023/07/27,新北市中和區興南路三段100號,02-86685547,2023,07,27,米克斯,新北市,新北市中和區公立動物之家
2889,317956,S120725-01,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑色,CHILD,F,F,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,2023-07-31,2999-12-31,,2023/07/25,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1690353016312.png,,臺南市善化區昌隆里東勢寮1~19號,06-5832399,2023,07,25,米克斯,臺南市,臺南市動物之家善化站
2890,318297,VAAAG112072603,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,關渡里大度路三段中央北路四段交接口,OPEN,無睪丸，右耳缺角，右後肢缺趾，112.8.3 開放認養,2023-08-03,2999-12-31,2023/07/26,2023/07/26,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1690352284642.png,2023/07/26,臺北市內湖區安美街191號,02-87913254,2023,07,26,米克斯,臺北市,臺北市動物之家
2891,317914,GAAAG1120725001,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,,OPEN,,2023-07-25,2999-12-31,2023/07/26,2023/07/25,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1690341121125.png,2023/07/26,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638,2023,07,25,米克斯,彰化縣,彰化縣流浪狗中途之家
2892,318013,CAAAG1120725019,6,61,桃園市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,F,F,佳安里文化路上,OPEN,,,2999-12-31,2023/07/25,2023/07/25,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1690273332602.png,2023/07/25,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2023,07,25,米克斯,桃園縣,桃園市動物保護教育園區
2893,273386,XAAAG1110908003,23,81,連江縣流浪犬收容中心,狗,混種犬          ,F,MEDIUM,咖啡棕色,,F,F,莒光青帆村,OPEN,,2022-09-08,2999-12-31,2022/09/08,2022/08/26,連江縣流浪犬收容中心,https://www.pet.gov.tw/upload/pic/fcdd0429-71d8-419d-a72c-b11160ae9ef1.jpg,2022/09/08,連江縣南竿鄉復興村223號,0836-25003,2022,08,26,米克斯,連江縣,連江縣流浪犬收容中心
2894,317879,RAAAG1120724007,8,62,新竹市動物保護教育園區,狗,貴賓犬        ,M,SMALL,棕色,ADULT,F,F,南大路,OPEN,隔離舍,,2999-12-31,2023/07/24,2023/07/24,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1690184012392.png,2023/07/24,新竹市南寮里海濱路250號,03-5368329,2023,07,24,貴賓犬,新竹市,新竹市動物收容所
2895,317645,S120721-06,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,F,F,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約,2023-07-27,2999-12-31,,2023/07/21,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1690157579793.png,,臺南市善化區昌隆里東勢寮1~19號,06-5832399,2023,07,21,米克斯,臺南市,臺南市動物之家善化站
2896,315531,AAAEG1120704004,3,53,新北市中和區公立動物之家,狗,傑克羅素梗               ,F,SMALL,黃白色,ADULT,T,F,綠寶石公園,OPEN,112年7月16日早上10點開放,2023-07-16,2999-12-31,2023/07/22,2023/07/04,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1688451822804.png,2023/07/22,新北市中和區興南路三段100號,02-86685547,2023,07,04,傑克羅素梗,新北市,新北市中和區公立動物之家
2897,273401,CAAAG1110908014,6,61,桃園市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黃色,ADULT,F,F,新興里快速路八段,OPEN,,2023-07-11,2999-12-31,2023/07/22,2022/09/08,桃園市動物保護教育園區,,2023/07/22,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760,2022,09,08,米克斯,桃園縣,桃園市動物保護教育園區
2898,90692,108032604,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,羅斯福路5段,OPEN,右眼外傷 4/9所內絕育,2021-04-10,2999-12-31,2022/07/23,2019/03/26,臺北市動物之家,https://www.pet.gov.tw/upload/pic/02911298-df03-45e7-a5f9-970a594595ca.jpg,2022/07/23,臺北市內湖區安美街191號,02-87913254,2019,03,26,米克斯,臺北市,臺北市動物之家
2899,43124,107040306,2,49,臺北市動物之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,中正路,OPEN,,2021-04-10,2999-12-31,2022/05/18,2018/04/03,臺北市動物之家,https://www.pet.gov.tw/upload/pic/148bf7a0-bf40-48e8-a6c0-7c88cad9ab94.jpg,2022/05/18,臺北市內湖區安美街191號,02-87913254,2018,04,03,米克斯,臺北市,臺北市動物之家
2900,31426,105091018,2,49,臺北市動物之家,狗,混種犬          ,F,MEDIUM,棕白色,ADULT,T,F,湖山路1段,OPEN,(所內絕育),2021-04-10,2999-12-31,2023/05/24,2016/09/10,臺北市動物之家,https://www.pet.gov.tw/upload/pic/21677_105091018_4.jpg,2023/05/24,臺北市內湖區安美街191號,02-87913254,2016,09,10,米克斯,臺北市,臺北市動物之家
2901,187657,109120601,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,指南路3段38巷,OPEN,嚴重皮病；左後肢無力,2021-04-10,2999-12-31,2022/05/18,2020/12/06,臺北市動物之家,https://www.pet.gov.tw/upload/pic/3752ebdf-220c-43da-acd3-fcb898abc941.jpg,2022/05/18,臺北市內湖區安美街191號,02-87913254,2020,12,06,米克斯,臺北市,臺北市動物之家
2902,317693,AAAHG1120721002,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,林口瑞樹坑53之1號,OPEN,,2023-07-29,2999-12-31,2023/07/21,2023/07/21,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1689928700975.png,2023/07/21,新北市五股區外寮路9-9號,02-82925265,2023,07,21,米克斯,新北市,新北市五股區公立動物之家
2903,317692,AAAHG1120721001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,F,F,林口瑞樹坑53之1號,OPEN,,2023-07-29,2999-12-31,2023/07/21,2023/07/21,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1689928580648.png,2023/07/21,新北市五股區外寮路9-9號,02-82925265,2023,07,21,米克斯,新北市,新北市五股區公立動物之家
2904,316055,GAAAG1120708005,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,美港橫巷7號附近,OPEN,入所時戴有藍色項圈，112年7月15日早上10點開放現場認養，不接受線上預約,2023-07-15,2999-12-31,2023/07/21,2023/07/08,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1688796375680.png,2023/07/21,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638,2023,07,08,米克斯,彰化縣,彰化縣流浪狗中途之家
2905,315194,FAABG11207016002,10,68,臺中市動物之家后里園區,狗,混種犬          ,M,BIG,黃白色,ADULT,T,F,新興路554號(德興公園),OPEN,,2023-07-21,2999-12-31,2023/07/21,2023/07/01,臺中市動物之家后里園區,https://www.pet.gov.tw/upload/pic/1688200028220.png,2023/07/21,臺中市后里區堤防路370號,04-25588024,2023,07,01,米克斯,臺中市,臺中市動物之家后里園區
2906,317597,S120720-12,16,74,臺南市動物之家善化站,狗,混種犬          ,F,SMALL,虎斑色,CHILD,F,F,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,2023-07-26,2999-12-31,,2023/07/20,臺南市動物之家善化站,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399,2023,07,20,米克斯,臺南市,臺南市動物之家善化站
2907,316840,112-P003D,13,89,雲林縣流浪動物收容所,狗,貴賓犬        ,F,MEDIUM,黃色,ADULT,T,F,虎尾鎮頂溪里,OPEN,,2023-07-14,2999-12-31,2023/07/21,2023/07/14,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1689328519460.png,2023/07/21,雲林縣斗六市雲林路二段517號,05-5523300,2023,07,14,貴賓犬,雲林縣,雲林縣流浪動物收容所
2908,317550,AAAGG1120720001,3,56,新北市瑞芳區公立動物之家,狗,混種犬          ,M,BIG,黃色,ADULT,T,F,雙溪區,OPEN,,2023-07-20,2999-12-31,2023/07/20,2023/07/20,新北市瑞芳區公立動物之家,https://www.pet.gov.tw/upload/pic/1689836533090.png,2023/07/20,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481,2023,07,20,米克斯,新北市,新北市瑞芳區公立動物之家
2909,314750,EAAAG112051704,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,南庄蓬萊,OPEN,,2023-07-25,2999-12-31,2023/07/20,2023/06/01,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1687935367669.png,2023/07/20,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228,2023,06,01,米克斯,苗栗縣,苗栗縣生態保育教育中心
2910,314775,EAAAG1120626009,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,F,BIG,黑黃色,ADULT,T,F,造橋談文,OPEN,,2023-07-25,2999-12-31,2023/07/20,2023/06/26,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1687937805323.png,2023/07/20,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228,2023,06,26,米克斯,苗栗縣,苗栗縣生態保育教育中心
2911,317046,LAAAG1120628A24-1,17,75,高雄市壽山動物保護教育園區,狗,混種犬          ,M,BIG,虎斑色,ADULT,F,F,南興巷,OPEN,,2023-07-17,2999-12-31,2023/07/17,2023/07/12,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1689833210552.png,2023/07/17,高雄市鼓山區萬壽路350號,07-5519059,2023,07,12,米克斯,高雄市,高雄市壽山動物保護教育園區
2912,309211,GAAAG1120522001,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,F,MEDIUM,黑棕色,ADULT,F,F,彰師大寶山校區,OPEN,,2023-05-22,2999-12-31,2023/07/20,2023/05/22,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1689821155651.png,2023/07/20,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638,2023,05,22,米克斯,彰化縣,彰化縣流浪狗中途之家
2913,317451,AAAEG1120719002,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,石門路32巷,OPEN,,,2999-12-31,2023/07/19,2023/07/19,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1689756091224.png,2023/07/19,新北市中和區興南路三段100號,02-86685547,2023,07,19,米克斯,新北市,新北市中和區公立動物之家
2914,317305,AAADG2023071901,3,50,新北市板橋區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,CHILD,T,F,板城路清潔隊前,OPEN,,2023-07-19,2999-12-31,2023/07/19,2023/07/19,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1689731445879.png,2023/07/19,新北市板橋區板城路28-1號,02-89662158,2023,07,19,米克斯,新北市,新北市板橋區公立動物之家
2915,291171,GAAAG1120109014,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,彰新路,OPEN,,2023-01-09,2999-12-31,2023/07/19,2023/01/09,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1678171360181.png,2023/07/19,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638,2023,01,09,米克斯,彰化縣,彰化縣流浪狗中途之家
2916,275323,OAAAG1110923006,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,M,MEDIUM,黑白色,CHILD,T,F,秀林村橋下,OPEN,,2022-10-24,2999-12-31,2023/07/19,2022/09/23,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/2caaa123-fe71-4938-851a-3b4a61a328f5.jpg,2023/07/19,花蓮縣鳳林鎮林榮里永豐路255號,038-421452,2022,09,23,米克斯,花蓮縣,花蓮縣流浪犬中途之家
2917,53510,QAAAG1070622001,4,48,基隆市寵物銀行,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,安和一街104號,OPEN,,2018-10-20,2999-12-31,2023/07/19,2018/06/22,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/b07d72aa-2e25-46b9-ae9f-2d5832c87d89.jpg,2023/07/19,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2018,06,22,米克斯,基隆市,基隆市寵物銀行
2918,190434,QAAAG1091229001,4,48,基隆市寵物銀行,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,中正公園,OPEN,,2020-01-15,2999-12-31,2023/07/19,2020/12/29,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/b28f5341-86f5-46cd-9fbd-951426d9b017.jpg,2023/07/19,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2020,12,29,米克斯,基隆市,基隆市寵物銀行
2919,288640,QAAAG1111220001,4,48,基隆市寵物銀行,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,中華路167巷,OPEN,,2022-07-05,2999-12-31,2023/07/19,2022/12/20,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1671588880414.png,2023/07/19,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2022,12,20,米克斯,基隆市,基隆市寵物銀行
2920,253006,QAAAG1110429001,4,48,基隆市寵物銀行,狗,混種犬          ,M,MEDIUM,黑棕色,ADULT,T,F,中正路786之1號(正濱派出所),OPEN,,2022-07-13,2999-12-31,2023/07/19,2022/04/29,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/04e1b507-9e95-4d3b-9978-79e0fce6f8a8.jpg,2023/07/19,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2022,04,29,米克斯,基隆市,基隆市寵物銀行
2921,282569,QAAAG1111110001,4,48,基隆市寵物銀行,狗,混種犬          ,M,BIG,虎斑色,ADULT,T,F,碇內街2號,OPEN,,,2999-12-31,2023/07/19,2022/11/10,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/07d21f94-5881-4868-b3c1-3dfed4859d9d.jpg,2023/07/19,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2022,11,10,米克斯,基隆市,基隆市寵物銀行
2922,90305,QAAAG1080322001,4,48,基隆市寵物銀行,狗,混種犬          ,M,BIG,棕色,ADULT,T,F,中船路112巷117號,OPEN,,2021-07-05,2999-12-31,2023/07/19,2019/03/22,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/5e260926-f725-44bc-89af-0064ab0858d5.jpg,2023/07/19,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2019,03,22,米克斯,基隆市,基隆市寵物銀行
2923,197681,QAAAG1100309003,4,48,基隆市寵物銀行,狗,德國狼犬(德國牧羊犬) ,F,BIG,黑棕色,ADULT,T,F,文明路,OPEN,,2021-03-09,2999-12-31,2023/07/19,2021/03/09,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/e7552d92-650d-433f-82c6-80f0b0bbab20.jpg,2023/07/19,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2021,03,09,德國狼犬(德國牧羊犬),基隆市,基隆市寵物銀行
2924,166267,QAAAG1090630001,4,48,基隆市寵物銀行,狗,混種犬          ,M,BIG,虎斑色,ADULT,T,F,基隆市安樂區崇德路18號1樓,OPEN,,2023-05-11,2999-12-31,2023/07/19,2020/06/30,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/c6135038-34a3-453e-ba17-872baa15bfb1.jpg,2023/07/19,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2020,06,30,米克斯,基隆市,基隆市寵物銀行
2925,205836,QAAAG1100510001,4,48,基隆市寵物銀行,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,大華一路美河新都社區,OPEN,,2021-09-18,2999-12-31,2023/07/19,2021/05/10,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/48d893a1-a26c-4d8d-9c14-e291689a5af4.jpg,2023/07/19,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148,2021,05,10,米克斯,基隆市,基隆市寵物銀行
